Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members
5028547,M,Y,N,1,292500,Working,Secondary / secondary special,Separated,House / apartment,-12692,-1056,1,0,1,0,Laborers,2
5053636,F,N,N,0,225000,Pensioner,Higher education,Separated,House / apartment,-21944,365243,1,0,0,0,,1
5149402,F,N,N,1,135000,Commercial associate,Secondary / secondary special,Married,With parents,-13689,-1172,1,0,0,0,Sales staff,3
5095554,F,N,N,0,76500,Pensioner,Secondary / secondary special,Married,House / apartment,-23235,365243,1,0,1,0,,2
5067090,M,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-13643,-4663,1,0,1,0,Laborers,2
5010865,M,Y,Y,1,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18173,-678,1,0,1,1,Core staff,3
5041147,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23236,365243,1,0,0,0,,2
5105555,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-19802,-4532,1,0,0,0,Laborers,2
5136976,F,N,N,0,306000,State servant,Higher education,Married,House / apartment,-12677,-5587,1,0,0,0,Medicine staff,2
5058366,F,N,N,0,90000,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-20125,365243,1,0,0,0,,1
5066458,F,Y,Y,0,135000,Working,Secondary / secondary special,Separated,House / apartment,,-1406,1,0,0,0,Laborers,1
5045844,F,Y,N,0,193500,Working,Secondary / secondary special,Married,House / apartment,-20836,-8966,1,0,0,0,,2
5115814,M,N,Y,3,180000,Working,Secondary / secondary special,Married,House / apartment,-14336,-6860,1,0,0,0,Laborers,5
5062362,F,N,Y,0,270000,Pensioner,Higher education,Married,House / apartment,-20814,365243,1,0,0,0,,2
5010596,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-22927,365243,1,0,0,0,,2
5113472,M,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,-19200,-346,1,0,1,0,High skill tech staff,2
5041535,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-19819,-1463,1,0,1,0,Laborers,1
5066617,F,N,Y,0,139500,Working,Secondary / secondary special,Married,House / apartment,-18730,-157,1,0,0,1,Cooking staff,2
5126751,M,Y,N,2,135000,Working,Secondary / secondary special,Married,With parents,-16625,-561,1,0,0,0,,4
5009908,M,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,-19120,-3661,1,0,0,0,Drivers,2
5068337,F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,-10101,-505,1,1,1,0,Laborers,2
5105535,M,Y,Y,0,126000,Pensioner,Secondary / secondary special,Separated,House / apartment,-20309,365243,1,0,1,0,,1
5061724,F,N,Y,0,193500,Pensioner,Incomplete higher,Widow,House / apartment,-24295,365243,1,0,0,0,,1
5028919,F,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-17202,-1787,1,0,0,0,Sales staff,2
5035627,M,Y,Y,0,337500,Working,Higher education,Married,House / apartment,-18110,-6764,1,0,0,0,Managers,2
5074705,F,N,Y,0,157500,Working,Higher education,Single / not married,House / apartment,-22235,-10600,1,0,0,0,Laborers,1
5114061,M,Y,N,1,193500,Working,Higher education,Married,House / apartment,-17932,-3999,1,1,1,0,,3
5100373,F,N,Y,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12848,-3960,1,0,0,0,Core staff,4
5112765,F,Y,N,1,315000,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,1,1,1,1,,3
5045439,M,Y,Y,0,180000,Pensioner,Higher education,Married,House / apartment,-23546,365243,1,0,0,0,,2
5113922,F,N,N,0,90000,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-23478,365243,1,0,0,0,,1
5037125,M,Y,N,0,180000,Working,Higher education,Married,With parents,-11664,-2227,1,0,1,0,Core staff,2
5029538,F,N,Y,0,112500,Working,Higher education,Civil marriage,House / apartment,-12783,-1205,1,0,0,0,Core staff,2
5010078,M,Y,N,2,157500,Working,Secondary / secondary special,Married,Municipal apartment,-12518,-1135,1,0,0,0,Cleaning staff,4
5085861,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-18199,-5190,1,0,0,0,Cleaning staff,2
5009146,M,Y,N,0,315000,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,2
5149433,F,Y,Y,0,112500,Working,Secondary / secondary special,Widow,House / apartment,-19584,-2633,1,0,0,0,,1
5061753,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-23035,365243,1,0,1,0,,2
5143009,M,Y,N,1,99000,Pensioner,Secondary / secondary special,Married,House / apartment,-18692,365243,1,0,1,0,,3
5079017,M,Y,Y,2,900000,Commercial associate,Higher education,Married,House / apartment,-9889,-1000,1,0,0,0,Managers,4
5096318,M,Y,N,0,270000,Commercial associate,Higher education,Single / not married,House / apartment,-9517,-158,1,0,0,0,Core staff,1
5038615,F,N,N,1,112500,Commercial associate,Higher education,Married,With parents,-12331,-3272,1,0,0,0,Core staff,3
5047670,F,N,N,1,180000,State servant,Higher education,Married,House / apartment,-14069,-2500,1,1,1,1,Core staff,3
5044987,F,N,Y,0,141750,Pensioner,Higher education,Married,House / apartment,-20345,365243,1,0,1,0,,2
5036828,F,N,Y,0,180000,Working,Higher education,Married,House / apartment,-19207,-4327,1,0,0,0,Sales staff,2
5139892,F,N,Y,0,112500,State servant,Secondary / secondary special,Civil marriage,House / apartment,-18484,-6033,1,0,1,0,Medicine staff,2
5135446,F,N,Y,1,225000,Working,Secondary / secondary special,Married,With parents,-10035,-170,1,0,0,0,Cleaning staff,3
5095586,F,N,N,0,270000,Working,Incomplete higher,Civil marriage,House / apartment,-8784,-278,1,1,0,1,Medicine staff,2
5068963,M,Y,N,0,202500,Working,Higher education,Married,House / apartment,-15181,-3062,1,0,0,0,,2
5022047,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,Office apartment,-14917,-8157,1,1,1,0,Drivers,2
5048121,M,Y,Y,2,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,-12091,-2653,1,0,1,0,,4
5117219,F,N,Y,0,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,-11107,-1953,1,0,0,0,Core staff,2
5009821,F,Y,N,0,99000,Working,Secondary / secondary special,Married,House / apartment,-14883,-5457,1,0,1,0,Cooking staff,2
5033500,M,N,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17578,-1997,1,0,0,0,Laborers,2
5058281,F,N,Y,0,306000,Commercial associate,Higher education,Married,House / apartment,-14897,-3435,1,1,1,1,,2
5054373,F,N,N,0,148500,Pensioner,Secondary / secondary special,Widow,House / apartment,-20723,365243,1,0,1,0,,1
5142988,F,N,N,1,135000,Working,Higher education,Married,House / apartment,-10567,-1504,1,1,0,0,Core staff,3
5137229,M,Y,N,0,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-14084,-2696,1,1,0,0,Drivers,2
5113373,F,N,Y,1,180000,Pensioner,Higher education,Married,House / apartment,-18979,365243,1,0,1,0,,3
5053152,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774,365243,1,0,0,0,,1
5090386,F,N,Y,0,247500,Commercial associate,Higher education,Single / not married,House / apartment,-21537,-13735,1,0,0,0,Core staff,1
5142899,F,N,N,0,112500,Commercial associate,Higher education,Single / not married,With parents,-9052,-227,1,0,0,0,Laborers,1
5113510,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17176,-132,1,0,0,0,Laborers,2
5091457,F,N,Y,2,103500,Working,Secondary / secondary special,Married,House / apartment,,-6621,1,1,1,0,Medicine staff,4
5009791,F,N,N,0,198000,Pensioner,Secondary / secondary special,Widow,House / apartment,-22002,365243,1,0,1,0,,1
5149484,F,Y,Y,1,135000,Commercial associate,Higher education,Married,House / apartment,-11278,-2481,1,0,0,0,,3
5092221,M,N,N,0,67500,State servant,Secondary / secondary special,Married,House / apartment,-11654,-2818,1,0,0,0,Laborers,2
5067003,M,Y,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,-18752,-11906,1,0,1,0,Laborers,2
5023838,F,Y,N,0,315000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-19801,-1077,1,0,1,0,Core staff,2
5095433,F,N,Y,0,292500,Working,Higher education,Married,House / apartment,-18764,-9258,1,0,0,0,High skill tech staff,2
5033797,F,Y,Y,0,148500,Commercial associate,Secondary / secondary special,Married,Office apartment,-17107,-2277,1,0,0,0,Core staff,2
5022803,F,Y,Y,0,202500,Working,Higher education,Widow,House / apartment,-11998,-1497,1,0,0,0,Managers,1
5104953,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-21684,-2422,1,0,0,0,Drivers,2
5100098,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-10851,-826,1,0,0,0,,2
5091792,M,Y,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-15216,-2969,1,1,0,0,Low-skill Laborers,3
5149805,F,N,Y,0,135000,State servant,Incomplete higher,Single / not married,With parents,-9873,-2086,1,0,1,1,,1
5089681,F,N,N,0,261000,Commercial associate,Incomplete higher,Married,House / apartment,-10028,-1070,1,1,0,0,,2
5052678,F,N,Y,1,135000,Working,Higher education,Married,House / apartment,-15624,-8172,1,1,1,0,High skill tech staff,3
5116809,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-18365,-701,1,0,0,0,High skill tech staff,2
5143353,M,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-10578,-1384,1,1,0,0,Sales staff,2
5090232,F,N,Y,0,135000,Working,Secondary / secondary special,Widow,House / apartment,-21977,-9447,1,0,0,0,High skill tech staff,1
5117095,M,Y,Y,0,360000,Pensioner,Secondary / secondary special,Married,House / apartment,-14010,365243,1,0,0,0,,2
5088987,F,N,N,2,171000,Working,Secondary / secondary special,Married,House / apartment,-14622,-1160,1,1,1,0,Core staff,4
5021584,F,N,N,1,40500,State servant,Secondary / secondary special,Married,Rented apartment,-13052,-1952,1,0,0,0,Cooking staff,3
5009291,F,N,N,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-4816,1,0,1,0,Cleaning staff,2
5051007,F,N,N,0,306000,Commercial associate,Higher education,Married,House / apartment,-10707,-1354,1,0,0,0,Managers,2
5024263,F,Y,N,0,202500,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-21276,-1128,1,0,1,0,Accountants,2
5125771,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-23360,-469,1,0,0,0,,2
5021879,M,Y,N,2,112500,Working,Secondary / secondary special,Married,House / apartment,-13095,-217,1,0,1,0,Laborers,4
5137247,F,N,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,-17355,-3273,1,1,1,0,Secretaries,2
5096336,F,Y,N,0,153000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23679,365243,1,0,1,0,,1
5061762,F,Y,N,1,135000,Working,Higher education,Married,Rented apartment,-11262,-563,1,0,0,1,Accountants,3
5069117,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20577,365243,1,0,0,0,,1
5009579,F,N,N,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21316,365243,1,0,0,0,,2
5048319,F,N,N,0,90000,Working,Higher education,Separated,House / apartment,-21887,-1526,1,0,0,0,Core staff,1
5023389,M,Y,Y,2,157500,Commercial associate,Higher education,Married,House / apartment,-13536,-2092,1,0,0,0,Core staff,4
5143457,M,Y,Y,0,247500,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11912,-1749,1,0,0,0,High skill tech staff,2
5089225,M,N,N,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-23027,365243,1,0,1,0,,2
5069257,F,Y,Y,1,67500,Working,Secondary / secondary special,Married,House / apartment,-12821,-931,1,0,1,1,Laborers,3
5044939,M,N,Y,2,360000,State servant,Higher education,Married,House / apartment,-16027,-5639,1,0,1,0,Managers,4
5022730,M,Y,N,3,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15262,-1674,1,0,0,0,Managers,5
5149413,F,N,Y,2,315000,Commercial associate,Higher education,Married,House / apartment,-10937,-168,1,0,1,0,Managers,4
5062745,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-15035,-1128,1,0,1,0,Cleaning staff,2
5105565,M,N,Y,0,135000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23094,365243,1,0,1,0,,2
5114544,F,N,Y,0,166500,Working,Incomplete higher,Married,House / apartment,-10794,-4029,1,0,0,1,Laborers,2
5100352,M,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,,-4967,1,1,1,0,Laborers,2
5078841,M,N,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-20298,-3282,1,0,0,0,Medicine staff,2
5117392,F,N,N,0,135000,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17615,-339,1,0,0,0,Accountants,1
5022189,F,N,N,1,135000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15170,-7979,1,0,0,0,High skill tech staff,2
5105422,F,N,Y,0,193500,Working,Secondary / secondary special,Single / not married,House / apartment,-18449,-9683,1,0,0,0,,1
5143453,M,Y,Y,0,247500,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11912,-1749,1,0,0,0,High skill tech staff,2
5067832,F,Y,Y,0,315000,Working,Higher education,Married,House / apartment,-21377,-577,1,0,0,1,,2
5090995,M,Y,Y,0,405000,Working,Higher education,Married,House / apartment,-10323,-2622,1,1,1,1,Managers,2
5089512,F,Y,N,1,405000,Working,Secondary / secondary special,Married,Rented apartment,-13810,-1678,1,1,1,1,Core staff,3
5116373,F,N,N,1,90000,Working,Secondary / secondary special,Married,With parents,-10092,-976,1,0,0,0,,3
5149106,M,N,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,-12488,-3608,1,0,0,0,Security staff,4
5091737,F,Y,Y,0,243000,Working,Secondary / secondary special,Single / not married,House / apartment,-14716,-2057,1,0,0,0,Sales staff,1
5052620,M,Y,Y,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15988,-1994,1,0,1,0,High skill tech staff,3
5087819,M,N,Y,2,112500,Working,Secondary / secondary special,Married,House / apartment,-15788,-1563,1,0,0,0,Security staff,4
5139757,M,Y,Y,0,337500,Working,Higher education,Married,House / apartment,-23711,-7494,1,0,0,0,Laborers,2
5113639,F,N,N,0,135000,Pensioner,Higher education,Married,Municipal apartment,-19700,365243,1,0,0,0,,2
5052811,F,N,Y,0,117000,Working,Secondary / secondary special,Married,House / apartment,-17189,-4523,1,0,0,0,Managers,2
5095751,F,N,N,0,202500,Working,Secondary / secondary special,Married,With parents,-12869,-340,1,1,1,0,Managers,2
5096785,F,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,-24194,365243,1,0,0,0,,2
5062286,M,N,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-8353,-1081,1,1,0,1,Core staff,2
5090805,F,N,N,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-16814,-6614,1,0,0,0,,1
5079075,F,N,Y,0,216000,Working,Secondary / secondary special,Married,House / apartment,-15569,-1639,1,1,0,0,Core staff,2
5146447,F,N,Y,0,135000,Working,Secondary / secondary special,Widow,House / apartment,-14394,-919,1,0,1,0,Managers,1
5051008,F,N,N,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10448,-3392,1,1,1,1,Realty agents,3
5100106,M,Y,N,0,81000,Working,Secondary / secondary special,Married,House / apartment,-17660,-3261,1,1,1,0,Laborers,2
5094896,M,Y,Y,1,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-14136,-3928,1,0,0,0,Managers,3
5050894,M,Y,N,0,292500,Pensioner,Secondary / secondary special,Married,House / apartment,-18875,365243,1,0,0,0,,2
5054414,M,N,N,0,225000,Commercial associate,Higher education,Married,With parents,-13021,-5082,1,1,0,0,Managers,2
5025791,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-18506,-3630,1,0,0,0,Core staff,2
5067949,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18133,-3591,1,0,1,1,,1
5142482,M,Y,N,2,166500,Commercial associate,Higher education,Married,House / apartment,-12312,-1199,1,0,0,0,Core staff,4
5041271,M,N,Y,0,445500,Commercial associate,Higher education,Separated,House / apartment,-19298,-2469,1,0,0,0,,1
5115957,F,Y,Y,0,180000,Working,Secondary / secondary special,Widow,House / apartment,-15494,-4304,1,0,0,0,Sales staff,1
5010881,F,N,Y,0,45000,Pensioner,Secondary / secondary special,Married,House / apartment,-20688,365243,1,0,1,0,,2
5029423,F,N,Y,1,315000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11206,-2514,1,0,0,1,Core staff,3
5105159,M,N,Y,2,450000,Commercial associate,Higher education,Married,House / apartment,-12238,-2187,1,1,1,0,Managers,4
5029610,F,Y,Y,0,180000,Commercial associate,Higher education,Single / not married,House / apartment,-15161,-7140,1,0,0,0,Core staff,1
5117450,F,N,N,2,90000,Working,Secondary / secondary special,Married,House / apartment,-11863,-96,1,1,0,0,,4
5143620,F,N,Y,0,,Pensioner,Secondary / secondary special,Married,House / apartment,-23208,365243,1,0,1,0,,2
5023949,M,Y,Y,1,148500,Working,Secondary / secondary special,Married,House / apartment,-14962,-5176,1,0,0,0,Laborers,3
5089737,F,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-19010,-6761,1,1,1,0,Cleaning staff,2
5143402,M,Y,Y,0,144000,Commercial associate,Higher education,Married,House / apartment,-19270,-2356,1,0,1,0,Managers,2
5041921,M,N,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,,365243,1,0,1,0,,2
5136909,M,N,N,1,360000,Working,Secondary / secondary special,Married,House / apartment,-15244,-2908,1,1,0,1,Managers,3
5143596,F,N,N,0,90000,Working,Secondary / secondary special,Civil marriage,House / apartment,-11639,-3333,1,1,0,0,Waiters/barmen staff,2
5095939,M,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-17340,-3596,1,0,1,0,Managers,2
5113343,M,N,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,-11462,-4606,1,0,0,0,Laborers,4
5142920,F,N,N,1,292500,Working,Incomplete higher,Married,House / apartment,-12454,-4030,1,1,1,0,Sales staff,3
5114294,F,N,N,0,112500,State servant,Secondary / secondary special,Widow,House / apartment,-19295,-5246,1,1,0,0,,1
5088055,F,N,Y,0,216000,Working,Secondary / secondary special,Single / not married,House / apartment,-17937,-3054,1,0,0,0,Medicine staff,1
5142815,M,Y,N,0,126000,Commercial associate,Incomplete higher,Married,House / apartment,-10359,-2906,1,0,1,0,Laborers,2
5054460,M,Y,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,-18934,-1915,1,0,1,0,Laborers,3
5113134,F,N,Y,0,189000,Pensioner,Incomplete higher,Widow,House / apartment,-21845,365243,1,0,0,0,,1
5069380,M,N,Y,0,337500,Working,Secondary / secondary special,Single / not married,House / apartment,-16717,-1267,1,0,0,0,High skill tech staff,1
5065798,F,N,Y,0,44550,Pensioner,Secondary / secondary special,Married,House / apartment,-22911,365243,1,0,0,0,,2
5036396,F,Y,Y,0,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,-13686,-1256,1,0,0,0,Cooking staff,2
5148535,F,N,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-10473,-1721,1,0,1,0,,3
5105436,M,N,Y,2,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,-14358,-2317,1,0,0,0,,4
5105412,F,N,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,-12760,-1518,1,0,0,0,,4
5026177,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-19171,-7804,1,1,0,0,Laborers,2
5142584,M,Y,Y,0,301500,Working,Secondary / secondary special,Married,Rented apartment,-9009,-864,1,0,0,0,Laborers,2
5054297,F,Y,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,-14060,-7364,1,1,0,0,Cooking staff,2
5118108,M,Y,N,0,90000,Working,Secondary / secondary special,Single / not married,House / apartment,-8304,-1101,1,1,0,0,Laborers,1
5054106,F,N,N,0,67500,Pensioner,Secondary / secondary special,Separated,House / apartment,-21516,365243,1,0,0,0,,1
5010683,M,Y,Y,0,292500,Working,Higher education,Married,House / apartment,-10297,-2231,1,0,0,0,Managers,2
5045850,F,Y,Y,2,315000,Commercial associate,Higher education,Married,With parents,-12621,-1327,1,0,0,0,Managers,4
5058371,F,N,Y,0,117000,Working,Secondary / secondary special,Married,House / apartment,-17468,-355,1,1,1,0,,2
5068147,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20441,365243,1,0,0,0,,1
5137187,F,Y,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,-11405,-1934,1,1,0,0,,2
5139859,M,Y,Y,0,189000,Pensioner,Secondary / secondary special,Separated,House / apartment,-20011,365243,1,0,0,0,,1
5095873,F,N,N,0,202500,Working,Higher education,Civil marriage,House / apartment,-15309,-5179,1,1,1,0,Core staff,2
5126809,M,N,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-10676,-2326,1,0,1,1,Laborers,3
5096604,F,Y,N,1,225000,Working,Higher education,Civil marriage,House / apartment,-13528,-980,1,1,1,0,Core staff,3
5036765,F,N,N,1,112500,Working,Secondary / secondary special,Married,House / apartment,-12834,-1224,1,0,0,1,Laborers,3
5091880,F,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-18463,-7048,1,0,0,0,Accountants,2
5090082,M,N,N,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15051,-1678,1,0,0,0,,2
5061481,F,N,Y,1,225000,Commercial associate,Higher education,Married,House / apartment,-9615,-2266,1,0,0,1,Managers,3
5125235,F,N,Y,2,157500,Commercial associate,Higher education,Married,House / apartment,-13766,-73,1,0,0,0,High skill tech staff,4
5089474,M,N,N,0,180000,Working,Higher education,Married,House / apartment,-14344,-3443,1,0,0,0,Laborers,2
5126021,F,N,N,1,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,-14788,-2661,1,1,1,0,Core staff,3
5114630,F,N,Y,0,81000,Working,Secondary / secondary special,Married,House / apartment,-19738,-286,1,1,0,0,Sales staff,2
5010225,F,Y,Y,1,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,1,0,0,0,Medicine staff,3
5118526,F,N,Y,0,180000,Commercial associate,Higher education,Married,House / apartment,-22190,-523,1,0,0,0,,2
5061340,F,N,Y,0,94500,Pensioner,Secondary / secondary special,Widow,House / apartment,-24302,365243,1,0,0,0,,1
5118527,F,N,Y,0,180000,Commercial associate,Higher education,Married,House / apartment,-22190,-523,1,0,0,0,,2
5090186,M,Y,Y,0,450000,Pensioner,Higher education,Married,House / apartment,-23451,365243,1,0,0,0,,2
5089596,M,Y,N,0,315000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14011,-978,1,0,0,0,Managers,2
5066865,F,N,Y,2,54000,Working,Secondary / secondary special,Married,House / apartment,-9905,-795,1,0,0,0,Sales staff,4
5061832,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-22616,365243,1,0,0,0,,2
5009941,F,N,Y,2,157500,Working,Secondary / secondary special,Married,House / apartment,-10710,-2351,1,0,0,0,Sales staff,4
5052731,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13812,-1114,1,0,0,0,Laborers,2
5137175,F,N,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-20142,-3760,1,1,1,0,Sales staff,2
5045614,M,Y,Y,1,360000,Working,Higher education,Married,House / apartment,-15556,-1327,1,0,0,0,Drivers,3
5067926,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Widow,House / apartment,-22743,365243,1,0,0,0,,1
5047870,M,Y,Y,1,292500,Commercial associate,Higher education,Married,House / apartment,-12569,-3322,1,0,0,0,,3
5025161,M,N,N,0,360000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12523,-5145,1,0,0,0,Laborers,2
5145694,M,Y,Y,0,225000,Working,Higher education,Single / not married,With parents,-9444,-663,1,1,1,0,,1
5113455,F,N,Y,1,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18140,-4119,1,0,0,0,Laborers,3
5150164,F,N,N,0,135000,Pensioner,Secondary / secondary special,Widow,Municipal apartment,-23643,365243,1,0,1,0,,1
5126321,F,N,N,0,270000,Working,Secondary / secondary special,Married,House / apartment,-17778,-1719,1,1,1,0,High skill tech staff,2
5088450,F,N,Y,0,157500,State servant,Secondary / secondary special,Widow,House / apartment,-22887,-2052,1,0,1,0,Drivers,1
5068631,F,Y,Y,0,216000,Working,Secondary / secondary special,Married,House / apartment,-21216,-3641,1,0,0,0,Managers,2
5021693,M,Y,Y,2,337500,Working,Incomplete higher,Married,House / apartment,-12418,-1678,1,0,1,0,Laborers,4
5111172,M,Y,Y,0,225000,Working,Higher education,Married,Rented apartment,-10602,-481,1,0,0,0,Sales staff,2
5029184,F,N,Y,1,108000,Working,Secondary / secondary special,Married,House / apartment,-15973,-4603,1,0,0,0,Laborers,3
5069051,M,Y,N,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17762,-2484,1,0,0,0,Laborers,2
5046379,F,N,N,0,180000,Working,Incomplete higher,Married,House / apartment,-19558,-1904,1,0,0,0,Laborers,2
5118477,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17386,-888,1,0,0,0,Laborers,2
5106118,F,Y,Y,1,135000,Working,Higher education,Married,House / apartment,-13467,-393,1,0,0,0,Core staff,3
5024148,F,Y,N,0,180000,Working,Higher education,Married,With parents,-11380,-1007,1,1,1,0,Accountants,2
5112966,F,N,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,-18805,-10688,1,0,1,0,,2
5089240,F,N,N,0,270000,State servant,Secondary / secondary special,Separated,House / apartment,-19363,-12332,1,0,1,1,Medicine staff,1
5067262,F,Y,Y,0,270000,Working,Secondary / secondary special,Married,House / apartment,-19982,-1724,1,0,1,0,,2
5045255,F,N,Y,1,270000,Working,Secondary / secondary special,Married,House / apartment,-20854,-3689,1,0,0,0,Core staff,3
5044478,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,,-2228,1,0,0,0,,2
5136020,M,Y,N,1,351000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16143,-8479,1,0,0,0,Private service staff,3
5033418,M,Y,N,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-10756,-2180,1,0,1,0,Managers,2
5021737,F,N,Y,0,189000,Pensioner,Secondary / secondary special,Widow,House / apartment,-20858,365243,1,0,0,0,,1
5023231,M,Y,Y,0,270000,Working,Secondary / secondary special,Separated,House / apartment,-17376,-1362,1,0,0,0,Laborers,1
5029225,F,Y,Y,0,144000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21406,365243,1,0,1,0,,2
5028909,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,-9963,-1876,1,0,0,0,Sales staff,2
5090793,F,N,Y,0,247500,Working,Higher education,Married,House / apartment,-14020,-3503,1,0,1,0,Core staff,2
5126517,M,Y,N,0,157500,Working,Higher education,Married,House / apartment,-20516,-2265,1,0,1,0,Laborers,2
5146114,F,N,Y,0,157500,State servant,Higher education,Separated,House / apartment,-20763,-11389,1,0,1,0,,1
